NormalFormat,CustomName,Year,Session,Timezone,Paper,Subject,Level,Questions,Original,Markscheme,Scanned,Printed,CompletedDate,Completed,Partial,Mark,Maximum,Notes,IgnoreUpdate,GB7,GB6,GB5,GB4,GB3,GB2,GB1,GBMAX
True,,2018.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\original-N-2018-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-19 00:00:00.000000,True,False,24.0,30.0,"
",False,18,16,14,12,10,8,0,30
True,,2018.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\original-N-2018-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,26,21,16,11,8,4,0,50
True,,2019.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\original-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\scanned-M-2019-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-08-22 00:00:00.000000,True,False,28.0,30.0,,False,20,17,14,12,10,8,0,30
True,,2019.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\original-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\scanned-M-2019-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-09-05 00:00:00.000000,True,False,24.0,30.0,,False,18,16,14,12,10,8,0,30
True,,2019.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/2019/May/TZ1\\original-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\original-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/2019/May/TZ1\\markscheme-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": false, ""identifier"": """"}, {""path"": ""Papers/Physics/Standard Level/2019/May/TZ1\\markscheme-M-2019-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-09-27 00:00:00.000000,True,False,41.0,50.0,,False,29,24,18,13,8,5,0,50
True,,2019.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\original-M-2019-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2019/May/TZ2\\markscheme-M-2019-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,2022-10-07 00:00:00.000000,True,False,42.0,50.0,,False,31,25,20,14,8,4,0,50
True,,2020.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\original-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,20,17,14,12,10,8,0,30
True,,2020.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\original-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,30,24,18,13,9,5,0,50
True,,2021.0,M,1.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,62,48,34,25,18,12,0,100
True,,2021.0,M,2.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\original-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,63,50,37,26,15,10,0,100
True,,2021.0,M,1.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,62,48,34,25,18,12,0,100
True,,2021.0,M,2.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\original-M-2021-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,63,50,37,26,15,10,0,100
True,,2021.0,N,0.0,1.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/November/TZ0\\original-N-2021-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P1-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,59,48,39,28,0,0,0,100
True,,2021.0,N,0.0,2.0,PH,SL,,"[{""path"": ""Papers/Physics/Standard Level/2021/November/TZ0\\original-N-2021-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Physics/Standard Level/2021/November/TZ0\\markscheme-N-2021-TZ0-P2-PH-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,59,48,39,28,0,0,0,100
True,,2013.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2013/May/TZ0\\original-M-2013-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2013/May/TZ0\\markscheme-M-2013-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2013.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2013/November/TZ0\\original-N-2013-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2013/November/TZ0\\markscheme-N-2013-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2014/May/TZ0\\original-M-2014-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2014/May/TZ0\\markscheme-M-2014-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2014/May/TZ0\\scanned-M-2014-TZ0-P1-EN-HL-TextC.pdf"", ""valid"": true, ""identifier"": ""TextC""}]",True,2022-08-20 00:00:00.000000,True,False,0.0,0.0,C,False,0,0,0,0,0,0,0,0
True,,2014.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2014/November/TZ0\\original-N-2014-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2015/May/TZ0\\original-M-2015-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2015/May/TZ0\\markscheme-M-2015-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2015/November/TZ0\\original-N-2015-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2016/May/TZ0\\original-M-2016-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2016/November/TZ0\\original-N-2016-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2016/November/TZ0\\scanned-N-2016-TZ0-P1-EN-HL-TextD.pdf"", ""valid"": true, ""identifier"": ""TextD""}]",True,2022-10-14 10:22:09.768767,True,False,0.0,0.0,"D

",False,0,0,0,0,0,0,0,0
True,,2017.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2017/May/TZ0\\original-M-2017-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2017/May/TZ0\\markscheme-M-2017-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2017/May/TZ0\\scanned-M-2017-TZ0-P1-EN-HL-TextA.pdf"", ""valid"": true, ""identifier"": ""TextA""}]",True,2022-06-29 00:00:00.000000,True,False,0.0,0.0,A,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2017/November/TZ0\\original-N-2017-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2018/May/TZ0\\original-M-2018-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2018/May/TZ0\\markscheme-M-2018-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2018/May/TZ0\\scanned-M-2018-TZ0-P1-EN-HL-TextC.pdf"", ""valid"": true, ""identifier"": ""TextC""}]",True,2022-10-06 00:00:00.000000,True,False,0.0,0.0,C,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2018/November/TZ0\\original-N-2018-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2018/November/TZ0\\scanned-N-2018-TZ0-P1-EN-HL-TextB.pdf"", ""valid"": true, ""identifier"": ""TextB""}, {""path"": ""Papers/English/Higher Level/2018/November/TZ0\\scanned-N-2018-TZ0-P1-EN-HL-TextA.pdf"", ""valid"": true, ""identifier"": ""TextA""}]",True,2022-07-02 00:00:00.000000,True,False,0.0,0.0,"A,B",False,0,0,0,0,0,0,0,0
True,,2019.0,M,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2019/May/TZ0\\original-M-2019-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2019/May/TZ0\\markscheme-M-2019-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2019/November/TZ0\\original-N-2019-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2019/November/TZ0\\markscheme-N-2019-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2019/November/TZ0\\scanned-N-2019-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",True,2022-10-11 00:00:00.000000,True,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2020.0,N,0.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2020/November/TZ0\\original-N-2020-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2020/November/TZ0\\markscheme-N-2020-TZ0-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2021/May/TZ1\\original-M-2021-TZ1-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/English/Higher Level/2021/May/TZ1\\markscheme-M-2021-TZ1-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,2.0,1.0,EN,HL,,"[{""path"": ""Papers/English/Higher Level/2021/May/TZ2\\original-M-2021-TZ2-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Higher Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}, {""path"": ""Papers/English/Higher Level/2021/May/TZ2\\markscheme-M-2021-TZ2-P1-EN-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2013.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2013/May/TZ0\\original-M-2013-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2013/May/TZ0\\markscheme-M-2013-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2013.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2013/November/TZ0\\original-N-2013-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2013/November/TZ0\\markscheme-N-2013-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2014/May/TZ0\\original-M-2014-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2014/May/TZ0\\markscheme-M-2014-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2014.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2014/November/TZ0\\original-N-2014-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2014/November/TZ0\\markscheme-N-2014-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2015.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2015/May/TZ0\\original-M-2015-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2015/May/TZ0\\markscheme-M-2015-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2015/May/TZ0\\scanned-M-2015-TZ0-P1-EN-SL-Text2.pdf"", ""valid"": true, ""identifier"": ""Text2""}]",True,2022-10-04 00:00:00.000000,True,False,0.0,0.0,2,False,0,0,0,0,0,0,0,0
True,,2015.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2015/November/TZ0\\original-N-2015-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2015/November/TZ0\\markscheme-N-2015-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2016.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2016/May/TZ0\\original-M-2016-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2016/May/TZ0\\markscheme-M-2016-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2016/May/TZ0\\scanned-M-2016-TZ0-P1-EN-SL-Text1.pdf"", ""valid"": true, ""identifier"": ""Text1""}]",True,2022-09-30 00:00:00.000000,True,False,0.0,0.0,1,False,0,0,0,0,0,0,0,0
True,,2016.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2016/November/TZ0\\original-N-2016-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2016/November/TZ0\\markscheme-N-2016-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],True,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2017.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2017/May/TZ0\\original-M-2017-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2017/May/TZ0\\markscheme-M-2017-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2017.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2017/November/TZ0\\original-N-2017-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2017/November/TZ0\\markscheme-N-2017-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2018/May/TZ0\\original-M-2018-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2018/May/TZ0\\markscheme-M-2018-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2018.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2018/November/TZ0\\original-N-2018-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2018/November/TZ0\\markscheme-N-2018-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,M,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2019/May/TZ0\\original-M-2019-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2019/May/TZ0\\markscheme-M-2019-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2019.0,N,0.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2019/November/TZ0\\original-N-2019-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/English/Standard Level/2019/November/TZ0\\markscheme-N-2019-TZ0-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,1.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2021/May/TZ1\\original-M-2021-TZ1-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,M,2.0,1.0,EN,SL,,"[{""path"": ""Papers/English/Standard Level/2021/May/TZ2\\original-M-2021-TZ2-P1-EN-SL.pdf"", ""valid"": true, ""identifier"": """"}]",[],[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2021.0,N,0.0,1.0,EN,HLSL,,"[{""path"": ""Papers/English/HLSL/2021/November/TZ0\\original-N-2021-TZ0-P1-EN-HLSL.pdf"", ""valid"": true, ""identifier"": """"}]",[],"[{""path"": ""Papers/English/HLSL/2021/November/TZ0\\scanned-N-2021-TZ0-P1-EN-HLSL-Text2.pdf"", ""valid"": true, ""identifier"": ""Text2""}, {""path"": ""Papers/English/HLSL/2021/November/TZ0\\scanned-N-2021-TZ0-P1-EN-HLSL-Text1.pdf"", ""valid"": true, ""identifier"": ""Text1""}]",True,2022-09-17 00:00:00.000000,True,False,0.0,0.0,"1,2",False,0,0,0,0,0,0,0,0
True,,2002.0,M,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2002/May/TZ0\\original-M-2002-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2002/May/TZ0\\markscheme-M-2002-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2002.0,N,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2002/November/TZ0\\original-N-2002-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2002/November/TZ0\\markscheme-N-2002-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2003.0,M,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2003/May/TZ0\\original-M-2003-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2003/May/TZ0\\markscheme-M-2003-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2003.0,N,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2003/November/TZ0\\original-N-2003-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2003/November/TZ0\\markscheme-N-2003-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2004.0,M,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2004/May/TZ0\\original-M-2004-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2004/May/TZ0\\markscheme-M-2004-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2004.0,N,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2004/November/TZ0\\original-N-2004-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2004/November/TZ0\\markscheme-N-2004-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2005.0,M,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2005/May/TZ0\\original-M-2005-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2005/May/TZ0\\markscheme-M-2005-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
True,,2005.0,N,0.0,2.0,BM,HL,,"[{""path"": ""Papers/Business Management/Higher Level/2005/November/TZ0\\original-N-2005-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]","[{""path"": ""Papers/Business Management/Higher Level/2005/November/TZ0\\markscheme-N-2005-TZ0-P2-BM-HL.pdf"", ""valid"": true, ""identifier"": """"}]",[],False,,False,False,0.0,0.0,,False,0,0,0,0,0,0,0,0
